gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,compared_condition,gene_wb
W01B6.3,6.8159304465407535,2.8506646681167087,1.6150094915775464,8.327473629703915e-4,0.009516908489774928,A,W01B6.3
F48E8.3,154.05659006017942,-1.086587678177855,0.43052132913185626,8.335583929718623e-4,0.009518007241875966,A,F48E8.3
zipt-15,53.936938868659965,1.3283389566291806,0.5828593752076712,8.347338762921528e-4,0.009523262064227697,A,Y55F3BL.2
nhr-181,9.274588857214786,-2.933182468825998,2.075943001354296,8.497605016959624e-4,0.00968639667772264,A,F38H12.3
nlp-67,109.531750994218,-1.6427767626860537,0.7776536386439686,8.545034330459644e-4,0.009732128920080385,A,R11.2
C01F1.3,29.870563333110095,1.9459793786351425,0.9556497700256057,8.64444604396652e-4,0.009836936293108568,A,C01F1.3
epg-2,18.748981623749312,-1.3256537611909356,0.584456001160946,8.668899825182589e-4,0.009840529632478332,A,Y39G10AR.10
tank-1,198.65633410022517,1.1299473504655957,0.45984502289263285,8.660658953747091e-4,0.009840529632478332,A,ZK1005.1
C39D10.11,15.345581711024943,-1.734829873350394,0.8336832555436731,8.66977712099826e-4,0.009840529632478332,A,C39D10.11
hda-5,12.376270221751284,-2.308696236861142,1.175805369349327,8.735377415366162e-4,0.009898111907079581,A,F43G6.11
rgs-7,161.4898670809435,1.3778823323885931,0.6185803284412074,8.771497736451282e-4,0.00993058850876806,A,F56B6.2
Y6B3B.9,18.616906158108918,1.8691756561245272,0.9147646493597816,8.840293575745967e-4,0.009999971849403723,A,Y6B3B.9
mlst-8,12.061305482945464,-1.6426502209359648,0.7819598308739363,8.85004167756825e-4,0.010002500415547002,A,C10H11.8
ZC239.16,33.570439708884756,-1.823199177275208,0.8901748099652657,8.967753736405592e-4,0.010126944295717052,A,ZC239.16
pqm-1,136.55272784740524,1.1170013814030648,0.45438889341148386,9.028065689079955e-4,0.010177787179035606,A,F40F8.7
sma-10,47.23092399803617,-1.1240764975824016,0.4599124553437838,9.174304543616835e-4,0.01032516404849658,A,T21D12.9
oct-2,43.0627058615194,-1.1041235475916082,0.4479483397598306,9.267845868695301e-4,0.010412835434245505,A,ZK455.8
ZK666.12,7.847220119813738,-2.838539388071604,1.6783284521743538,9.290924742114844e-4,0.010429963913702954,A,ZK666.12
T02B11.6,10.875670531054922,-2.142849160984508,1.0871466847987488,9.339670949950952e-4,0.010467035271687457,A,T02B11.6
K10D11.5,20.35939422454075,2.0778512330839933,1.0474792853201633,9.336274519727547e-4,0.010467035271687457,A,K10D11.5
C45E5.4,216.86927490280755,1.40209489588469,0.6402236432349965,9.364113136866402e-4,0.010485601539465036,A,C45E5.4
EGAP4.1,35.93879182789918,1.6034630194076405,0.7658314795265535,9.396755810281421e-4,0.010513311500679566,A,EGAP4.1
K12B6.11,6.8888501142842795,2.699550897232013,1.5155287634533912,9.541181816784786e-4,0.01066593574380123,A,K12B6.11
elt-4,8.081206039320213,-2.8537114761089413,1.7416016080163637,9.627835859106469e-4,0.01074476166204053,A,C39B10.6
Y39G10AR.11,261.0882053832947,-1.034884726391736,0.4072056177895162,9.639498261468576e-4,0.010748767156883806,A,Y39G10AR.11
Y67A10A.9,51.813102646754444,1.2364989909147197,0.536756215492458,9.728763746646468e-4,0.010812083516097751,A,Y67A10A.9
F47H4.2,40.26253574191777,-1.1818730733407508,0.5009960897009846,9.706491516011574e-4,0.010812083516097751,A,F47H4.2
C40H1.9,4.462487818944968,-2.8539734652125994,1.753849013323481,9.722837491609071e-4,0.010812083516097751,A,C40H1.9
R13A1.5,63.11257505247103,-1.1514925651332542,0.4820630384046105,9.80983376276644e-4,0.010884010559789365,A,R13A1.5
D1086.1,12.799133126081173,-2.388414590509951,1.263270620298037,9.880840174875938e-4,0.010944551255266076,A,D1086.1
str-185,13.512662517314556,-2.8755662876084567,1.9156917962700122,9.992547126842736e-4,0.01105908332890974,A,R08C7.7
C23H5.15,283.07271581065646,1.2507222815282888,0.5483948404616332,0.0010008654007221233,0.01106770925682255,A,C23H5.15
agr-1,32.526496404436585,1.3009154454921519,0.5815886509355773,0.0010044747947178534,0.011070842232511174,A,F41G3.12
mlcd-1,48.91181226067524,-1.6754543778114548,0.8182808505757345,0.0010037901120937848,0.011070842232511174,A,F35G12.1
acaa-2,252.22610932997097,-1.0115321744856343,0.39523367270890775,0.0010042460055752298,0.011070842232511174,A,F53A2.7
thoc-5,41.500515766052324,1.2985780406858949,0.58061885933867,0.0010107562172654242,0.011130858789637599,A,Y32H12A.2
C48B6.2,141.99569361842424,1.1039341244708285,0.454452340422697,0.001026185158570956,0.011263503051289125,A,C48B6.2
F58A3.4,35.15442431498626,-1.7411759382879484,0.8631307729536717,0.001037983889188111,0.011383622323435346,A,F58A3.4
sft-1,6.543318697085507,2.615021516885544,1.4746136544581927,0.0010490926677871424,0.011486529423452314,A,H06I04.2
R02F2.9,57.34652503762947,1.044408840764054,0.4184306619192749,0.0010566222770327961,0.011559465075114747,A,R02F2.9
nars-1,422.3148585310567,1.0514384543631068,0.4238576440351262,0.00107428920702896,0.01172384139539637,A,F22D6.3
C31H2.3,24.131602268451438,-1.6304973496144468,0.7997808602267479,0.0010742658090399592,0.01172384139539637,A,C31H2.3
H35N09.1,71.60686495415527,-1.9389633945750657,0.9894145068496252,0.0010725853339221259,0.01172384139539637,A,H35N09.1
gly-11,20.37613749458227,1.4262455413746338,0.6709142335277124,0.001083940727812235,0.011819481449706876,A,Y75B8A.9
F26F12.4,30.992987902129812,-2.6494946483973902,1.528751553865691,0.0010860162948117332,0.01183242303528921,A,F26F12.4
ZC116.5,15.16575890570639,-2.7562965706227516,1.685252749661814,0.0010996574834633566,0.011971250805258486,A,ZC116.5
F07C3.9,17.71312339352646,-1.4692474919321012,0.700866372215271,0.0011042755186323368,0.012011702822770368,A,F07C3.9
mrpl-53,59.80675714174499,1.0480997434442416,0.4235363325666281,0.001106340989270924,0.012024346066247414,A,E02H1.8
Y51A2A.12,65.95381249904743,-1.4222154886933724,0.670666745229976,0.0011079606104515834,0.012032126890336364,A,Y51A2A.12
F09E5.14,24.844079863465563,-1.7564662129133057,0.8835194864187667,0.0011156435491010191,0.012087775672578809,A,F09E5.14
sap-49,167.33704319653683,1.042158529097204,0.4202876178595725,0.001115808645155427,0.012087775672578809,A,C08B11.5
T05C12.15,12.118487973166818,-1.9913315780371337,1.0294044846098223,0.0011146890000183144,0.012087775672578809,A,T05C12.15
T25G12.6,20.1535113617646,1.9554599280100544,1.0083530243482024,0.001123178720206275,0.012157724781159628,A,T25G12.6
VH15N14R.1,51.586564970450105,-1.2658408653714148,0.5689145219514473,0.0011297358398504975,0.012218767645629182,A,VH15N14R.1
C06E1.1,10.271012148850664,-2.1062710099471103,1.1063968945608775,0.0011323885470882534,0.01223751713955601,A,C06E1.1
ZK616.1,18.86075015175947,1.912449330877014,0.9835724442967275,0.0011361076049474475,0.012267750731768301,A,ZK616.1
F08C6.5,10.321546911278713,-2.7394256411955933,1.6861204701688657,0.0011375081645607064,0.012272920342756278,A,F08C6.5
T01H8.2,22.467740300886476,1.1852540977058292,0.5155002442643711,0.00113844274337338,0.01227305804475561,A,T01H8.2
F53F8.7,30.944100631882662,1.1684960851916517,0.5044793884051385,0.0011412465043064107,0.012293330063378278,A,F53F8.7
Y102E9.5,6.1915126704744745,2.5326151551620635,1.4347970250258901,0.0011479140595586808,0.012355155852032559,A,Y102E9.5
dhps-1,20.20448502528364,1.6204653450369615,0.803244157972074,0.0011542287641018796,0.012403892510471696,A,Y17G7B.4
Y45F10A.7,49.13231353951362,-1.779559092399673,0.9044977312328375,0.001162707485251024,0.012484102789219463,A,Y45F10A.7
C44E12.1,28.542598210945965,-2.1988773590436104,1.175714196297004,0.0011661034774406952,0.012510476791817417,A,C44E12.1
oac-20,3.1778961938835266,2.77858660129407,1.8213517147377714,0.0011672010107713047,0.012512169289379349,A,F36G9.12
math-42,8.395823163879808,-2.4323795685505885,1.3544351663602872,0.0011749032472904628,0.012581091411099515,A,T16A1.1
cutl-17,10.240335513674303,2.7142725620333126,1.6712124025756052,0.0011755203331386356,0.012581091411099515,A,F38E11.4
Y48E1C.2,14.771962676546721,1.8493327234724504,0.950467578150746,0.0011777515924897,0.012594847150528407,A,Y48E1C.2
K07E1.1,307.8421289336014,-1.2977118557967091,0.5947028235409283,0.0011840421125080601,0.012631680036804736,A,K07E1.1
Y105C5A.24,5.5727414267222315,2.544818534623778,1.4604836178549279,0.0011835079221014886,0.012631680036804736,A,Y105C5A.24
srbc-68,4.343218901006768,-2.6695906046817277,2.134567371464341,0.0011897341645851272,0.012682242327691261,A,T24A6.13
F39H2.3,29.65080097824791,1.2938555759262287,0.592814088646456,0.001192951360429912,0.012703436934069228,A,F39H2.3
C02D5.4,108.47016515738817,-1.0922701865750128,0.45719710425096394,0.0011957838173482767,0.012716186696625364,A,C02D5.4
tag-267,41.345060613044836,1.0030625265968058,0.4001310093479639,0.0012035430094711795,0.012788484938626724,A,W06E11.2
F49E2.2,45.26353001273558,1.274932472872247,0.5809871918727871,0.0012055144966300858,0.012799218507283064,A,F49E2.2
C27A7.1,138.04099736736137,-1.342945466486368,0.6272837488772196,0.0012091502210071316,0.012818616038981519,A,C27A7.1
gcsh-1,8.726630381625633,2.397750130629376,1.3358857917602776,0.0012092670681208343,0.012818616038981519,A,D1025.2
Y53C12B.1,82.31513997401694,1.0454694848827513,0.42782144496477287,0.0012178139916615776,0.012888692754357904,A,Y53C12B.1
acl-5,48.4052988045117,-1.0866335216352092,0.45482639205458564,0.0012194761860449864,0.012896033312949124,A,R07E3.5
hacd-1,57.63817670574372,-2.056618619661357,1.090946887462447,0.0012219454943226628,0.012902495990885584,A,R09B5.6
egl-15,73.29873107218461,1.424050026960066,0.6827639027934865,0.001222025495306198,0.012902495990885584,A,F58A3.2
Y41E3.6,3.9774737747995874,2.6388900928672747,1.589316999015998,0.0012277232937673748,0.012952383465308106,A,Y41E3.6
F10E9.4,46.11487391733993,1.1753276832873067,0.5154715318302074,0.0012369385123943036,0.013021913901420957,A,F10E9.4
phat-4,112.86739655472645,2.060643182817982,1.0964363732020215,0.0012372480911294508,0.013021913901420957,A,T05B4.3
nhr-260,40.49268878259521,2.0806667168488655,1.1096268802880285,0.0012361623102824777,0.013021913901420957,A,C38C3.9
Y12A6A.1,131.60547143390042,-1.356798697461136,0.6395016206715758,0.001243026840014055,0.013072400748773402,A,Y12A6A.1
mig-6,352.01734715557717,1.3530766436371418,0.6376102751577277,0.0012504535194119803,0.013129761953825793,A,C37C3.6
aakg-4,65.4209061816445,-1.5321560958664926,0.7583558061159901,0.0012638144806130518,0.013249154326678876,A,T01B6.3
ZK1127.4,135.21302481550705,1.0245599680977109,0.41680179141928236,0.0012667557478005299,0.013269540539902638,A,ZK1127.4
Y17G9A.2,10.636345828408931,2.2126923275460455,1.2132133817024162,0.0012916127587350459,0.013519286375627673,A,Y17G9A.2
T04A8.13,4.650231948199603,-2.7071566469302453,2.003779725083265,0.0012981797102610344,0.013566691257782898,A,T04A8.13
wht-2,21.12622007105972,-1.8109913125698536,0.943545778663552,0.0013006056459022813,0.01358138319179841,A,C10C6.5
srj-57,5.528255511173703,-2.7242854932693956,1.9085440233062718,0.001305704821044982,0.013613276419258332,A,T03D3.14
C28C12.11,12.885732475273706,2.4191390972418776,1.3831590462381853,0.0013056491174212672,0.013613276419258332,A,C28C12.11
T10C6.15,12.403165624844252,-2.3209932892557896,1.3008040786852466,0.0013103361977382117,0.013640200263242027,A,T10C6.15
B0238.13,8.614910208745153,-2.716300341668743,1.9560608154304424,0.0013097390050070168,0.013640200263242027,A,C52A10.2
vha-7,56.867472339558866,1.230573776122078,0.5585950169360332,0.0013147486195009739,0.0136754399375281,A,C26H9A.1
ZK686.2,125.96218904922972,1.3564049986473234,0.6453663643115819,0.0013166352228048742,0.01368437264357853,A,ZK686.2
C53A5.2,4.222773391239444,2.6679636771771893,1.6975070488680453,0.0013222709241560175,0.0137322270547685,A,C53A5.2
F53A3.7,11.292578196217422,1.7746871061319633,0.9259819456292523,0.0013459472703854433,0.013956341088716349,A,F53A3.7
ZC443.2,15.481360502496036,-1.858981916085407,0.9818343180710335,0.0013512501517773132,0.014000423751566652,A,ZC443.2
clec-70,15.669138020262578,2.4941058818154707,1.4758138327566266,0.0013631230013467766,0.01409054319870418,A,Y46C8AL.3
K09C6.9,135.76951725886295,1.6200745262770533,0.8292802599558824,0.0013867095366068207,0.01432323566360218,A,K09C6.9
F12A10.7,67.93186568984433,-2.5765682403042303,1.5922628122022817,0.001399633355708836,0.014445518215432124,A,F12A10.7
CD4.8,11.635887283589621,2.550512692536152,1.5575648163049047,0.0014013204199920383,0.014451727398740509,A,CD4.8
sdpn-1,24.374843614271846,-1.3708758617040373,0.6635660776481991,0.001418504052615668,0.014617618387403254,A,F45E1.7
vha-6,550.4001480898644,1.0068640872521923,0.4124517660739516,0.0014209209675354873,0.014620048415606428,A,VW02B12L.1
dhs-17,32.21459813528825,-1.6514416062836739,0.8538204523399505,0.0014209360560158268,0.014620048415606428,A,F29G9.6
dod-3,64.83905591507884,2.6747649157295803,1.8489275767551758,0.0014222528681417737,0.014622297055165696,A,C24B9.9
C25E10.8,62.74145059853593,-1.2919885913582765,0.6092275770142183,0.001426733251703473,0.01465704206263892,A,C25E10.8
F16F9.3,14.776461090644776,1.5646279631726816,0.797472626298484,0.0014371844336995814,0.014753025096589226,A,F16F9.3
pdhb-1,221.5194501515339,1.1482099309381621,0.5095357885694906,0.0014452881876766543,0.014824781918895974,A,C04C3.3
Y23H5B.5,292.3611133611987,1.290884439104741,0.6105911395945449,0.0014566875592053406,0.01491872166404608,A,Y23H5B.5
F52C12.2,27.83872019673827,1.2292930105524587,0.567151518894665,0.0014560018637769694,0.01491872166404608,A,F52C12.2
T19D2.3,67.52910896527537,-1.2434966689756146,0.5783149454100633,0.0014733867691460187,0.015078148689016212,A,T19D2.3
ZK1240.2,18.157245005853248,1.755348886845329,0.9297155444547052,0.0014784975151393917,0.01511882942900604,A,ZK1240.2
ZK673.4,9.614324510932667,-2.2449490859755272,1.2863949163839599,0.001510589456834031,0.015384170120682685,A,ZK673.4
F56C9.7,68.66203873544839,1.1727216049191738,0.5311819440724912,0.0015218228745139052,0.015478647632756406,A,F56C9.7
apc-2,20.21551572558096,1.2722851835759454,0.6021695930335988,0.0015251477425399828,0.01550062369784529,A,K06H7.6
F54D5.4,227.86261443109422,1.7778973717238538,0.9508413342806694,0.0015275817337769835,0.015502239353585832,A,F54D5.4
F13H8.3,11.000733248594386,2.565767209261772,1.643590991031441,0.0015276354237572939,0.015502239353585832,A,F13H8.3
nit-1,31.75343628302851,-1.841612227905433,0.9951826342976301,0.0015357730624872344,0.015572949393720515,A,ZK1058.6
best-5,10.828579671896685,-2.3684292038750407,1.405350143384715,0.0015452393890289969,0.01565701463130294,A,C07A9.8
Y43F8A.1,278.30684527704466,-1.0937325684633528,0.4770759838884584,0.001549381752231096,0.01568704840243712,A,Y43F8A.1
F41E6.5,8.554693854125539,-2.170703790491032,1.2350143805520464,0.0015508169825464784,0.015689648408528736,A,F41E6.5
ttr-29,25.48653651114197,-2.032930069955923,1.132764965835624,0.0015597516652274218,0.015765902896772828,A,R90.4
spds-1,30.156870212827446,1.6140876065361862,0.843804621628086,0.0015654658805254863,0.01580182921403815,A,Y46G5A.19
gcy-13,7.96473457393524,-2.2567370231355186,1.3101987603586065,0.0015727092441809212,0.015862917331079383,A,F23H12.6
cdk-1,84.8261685318333,1.703024461511724,0.9055949563505477,0.0015760821717160044,0.01588490388662141,A,T05G5.3
ztf-26,10.797689663731985,1.6989775279615442,0.9047261016807047,0.0015933673015950227,0.01599348787606552,A,F55H12.6
tag-278,61.063140887705146,1.301974624354102,0.6280252437390693,0.0015940632726107065,0.01599348787606552,A,C02F12.7
ZK1321.4,90.56722475529071,-1.8657970283378902,1.0216381807199495,0.0016106209659999971,0.01613529536593225,A,ZK1321.4
F22E12.1,20.956017559020065,-1.6370029890732196,0.8651971483832845,0.0016218809925413436,0.016223684098193424,A,F22E12.1
T12D8.5,21.48498407035031,-2.188259885871904,1.2657762260854153,0.0016346659671172717,0.016339296310960476,A,T12D8.5
C06A12.19,3.231561159436587,-2.5781214062716664,1.755802099980346,0.001641530957015661,0.016387963087429278,A,C06A12.19
mcm-3,27.6339197825141,1.5408239365730676,0.8005291661654985,0.0016419966019701557,0.016387963087429278,A,C25D7.6
grd-3,145.45076879051564,-1.752348452893067,0.9472963877263179,0.0016460749550889595,0.016406969032385053,A,W05E7.1
F54D1.6,99.5537481294939,-1.172019433910525,0.53778743413623,0.0016474650039507066,0.016406969032385053,A,F54D1.6
dhhc-14,192.64566527033168,-1.221491589970846,0.5735145684189762,0.00164759783658546,0.016406969032385053,A,D2021.2
ZK380.t2,90.18825827131026,1.2177891547614919,0.5711645684570523,0.0016530988798293047,0.01644944580422075,A,ZK380.t2
F15B9.6,16.676452305072985,-2.338716564349697,1.408061017049255,0.0016630640161361442,0.016523906202116884,A,F15B9.6
tgt-2,90.09352160124494,1.1725321738541026,0.5400118420214085,0.0016811758200203776,0.016678967859725266,A,Y39B6A.35
F32D1.11,7.59689230124241,-2.391052920402603,1.4704861521247852,0.0016868001825599006,0.016722306500820936,A,F32D1.11
lec-11,58.66691046903706,1.827273164066252,1.0055178257396036,0.0016965193067535731,0.016793649107893736,A,F38A5.3
M05D6.6,71.8281594072347,-1.009516074779618,0.42579874758095126,0.0017002921305127848,0.01681849140092661,A,M05D6.6
Y62F5A.9,36.93978005807065,1.4844885028090768,0.7661209062452591,0.001701643160824599,0.0168193593490859,A,Y62F5A.9
Y53F4B.12,44.017611429738835,-1.0603358008826331,0.46128955464362337,0.001710822146644279,0.016897541587850097,A,Y53F4B.12
mtl-1,38.543325768855695,-2.069643698938009,1.1858009955379656,0.0017153218116194747,0.016929425203781826,A,K11G9.6
Y57G11A.4,97.89129887007446,-1.0268937292248235,0.4383666620826804,0.001717884855951846,0.016942162201587316,A,Y57G11A.4
F35E8.13,98.88637090424473,2.5506755820810154,1.7480145238510336,0.0017210734558090097,0.016961045144812104,A,F35E8.13
pck-2,794.6235886502261,-1.161462496436838,0.534236934171271,0.0017229174843217724,0.016966659309363964,A,R11A5.4
osm-10,24.89118004936009,1.2783960689541403,0.6199982310058736,0.0017310600933479628,0.017021664758371326,A,T20H4.1
F11A5.15,13.957813029607637,-2.3203247963738662,1.4186267365787806,0.0017747786645594323,0.017412972100180016,A,F11A5.15
chhy-1,18.208559518584504,1.8441125288327807,1.0277858718011676,0.0017805828138694353,0.01744420867097694,A,T22C8.2
F01F1.3,37.80587730064394,-1.9174866217428541,1.082212483619489,0.0017892181736647189,0.017503049789986826,A,F01F1.3
Y14H12A.1,40.46297440473797,1.9915101952518623,1.137359983535467,0.001788604997711934,0.017503049789986826,A,Y14H12A.1
twk-8,67.50704501918271,-1.2487673296882653,0.6021957409335656,0.0017948523698775303,0.017545274928450396,A,ZC410.4
F42F12.3,25.37436482632491,-1.560204793338857,0.829592503052667,0.0018157895489063645,0.017736920069067748,A,F42F12.3
mth-1,28.571212813236976,2.2559317896152336,1.3671549165113677,0.0018291745539457426,0.017854567456916142,A,F31D5.5
C34D10.2,146.68831618605697,-1.3360744342842596,0.669856460156269,0.0018485271060656575,0.018030249003778878,A,C34D10.2
F36H9.4,110.58368467848136,-1.2806206002599028,0.6295029944747638,0.001857746979404358,0.018063151440166694,A,F36H9.4
C24B9.3,57.075645876203176,1.9360772188707083,1.1053604343704038,0.001858683902135224,0.018063151440166694,A,C24B9.3
ZK185.3,10.446009155291252,2.2655119917646385,1.3827630771438961,0.0018562989809092132,0.018063151440166694,A,ZK185.3
F35E12.10,11.991730599885193,2.170160947108472,1.2977687087536436,0.0018778549262879988,0.018214366220086098,A,F35E12.10
W09C3.3,6.509882211165545,1.9937509680128296,1.1533657580505121,0.0018864977027377241,0.018280080359716202,A,W09C3.3
enu-3.3,24.770133324207656,2.0567298657165805,1.20414288719206,0.0018917291685052577,0.018317441563257455,A,W03G9.3
C18A11.1,65.06862219963482,-1.4397200617354273,0.7494336088855187,0.0018997269271216785,0.018381514758501475,A,C18A11.1
cyp-33A1,21.61422129355377,-1.2865445358398468,0.636870024267143,0.0019065421346532332,0.0184174019461374,A,C12D5.7
spr-3,14.720943458354794,-1.9778355283230549,1.1438845052217872,0.0019066811859890353,0.0184174019461374,A,C07A12.5
otpl-8,6.7920284919842695,-2.5093216921737485,1.821295931707004,0.0019087576549106468,0.0184174019461374,A,H19J13.1
F10D11.6,73.2802569752763,-1.6223712687199714,0.8835521331482832,0.0019210807235873456,0.018506023151451476,A,F10D11.6
B0281.3,14.548411578593232,1.399315289308223,0.7212715555071524,0.0019200961500747862,0.018506023151451476,A,B0281.3
F35H12.6,81.57769252173826,-1.0276695048554338,0.44701527470261343,0.0019223246220863295,0.018506023151451476,A,F35H12.6
gstk-1,61.11169914463671,-1.2985069069871453,0.6474359728168052,0.001933667329305976,0.018601767935245494,A,ZK1320.1
ddr-2,43.29091930517937,-1.376730860574339,0.706284694763766,0.00194459203129608,0.018693356176661378,A,F11D5.3
ruvb-1,390.1653135726513,1.1501109665860225,0.538047794049564,0.001963340945953756,0.018848202032125002,A,C27H6.2
srg-27,4.145927385487718,-2.4348492232027796,2.017678960120778,0.001967610912332503,0.018860166801148267,A,T09D3.7
alh-13,30.41210095048922,-1.5391448259137357,0.8272181655581767,0.00196733535171939,0.018860166801148267,A,T22H6.2
ubxn-1,423.8152427642803,-1.0127195508316236,0.43867501388672664,0.0019806887059444925,0.01895822388996763,A,F23C8.4
srgp-1,117.9458747973614,-1.1551865868411888,0.5426090635377863,0.0019792876586229064,0.01895822388996763,A,F12F6.5
cyp-13A7,3.2320771306053646,-2.426399523015291,2.0203832170563087,0.001986007963310325,0.018995481338731083,A,T10B9.10
C32H11.9,4.468537181460542,2.454855977606518,1.9729071847856543,0.0019951521654412874,0.019055563795326615,A,C32H11.9
Y32H12A.1,19.843893888762516,-2.116467001629686,1.2728197555762244,0.0020021568170991225,0.01909506866966885,A,Y32H12A.1
spp-11,168.5228795035555,-2.314657853054835,1.4785743444384905,0.0020238378035605637,0.019274232129188374,A,T25D10.3
flp-26,648.1667569892385,-1.0828090919240143,0.4918045085312955,0.002045906760078786,0.019456573288349256,A,R173.4
ins-6,337.4014338908717,1.0149683723854774,0.44339729106542863,0.0020669634074182344,0.019628780888991705,A,ZK84.6
clec-66,122.03315317445856,1.5862562057079816,0.8704839395406455,0.0020725246466285225,0.01966086042970624,A,F35C5.9
mct-6,905.4694839855036,1.0439984570007714,0.4644965176827994,0.0020732948808252637,0.01966086042970624,A,C10E2.6
mrpl-12,80.70229019270708,1.0538627950357364,0.472122508523604,0.002084797254925564,0.019727782979444886,A,W09D10.3
F14F9.8,21.20043924262439,-1.8216682488050149,1.0465458698262444,0.002083386993962912,0.019727782979444886,A,F14F9.8
F54E2.1,121.95388101565797,1.2307108117543824,0.6051380832342861,0.0020875375035092447,0.01973968346713216,A,F54E2.1
W06A7.2,29.43936605070826,-2.155274161691102,1.324320138626768,0.0020915441862201295,0.019763533921458343,A,W06A7.2
npp-11,40.27571174579011,1.1681716669489932,0.5578902013154976,0.002093096576270015,0.019764175756353884,A,F53F10.5
F35H10.2,90.36322081260084,1.0893583574215098,0.4992410296722103,0.0021078766375797666,0.01988963115006167,A,F35H10.2
enu-3.5,53.42042141157014,2.0143734492481986,1.203943197200709,0.00212075897663454,0.01999701488308234,A,Y37D8A.12
ZK971.1,239.97721672268878,-1.1115081671614304,0.5166660885384043,0.0021279448756542294,0.020050571885676157,A,ZK971.1
mig-14,19.124816397402615,1.8311246713322205,1.0594204764788013,0.0021340041549330426,0.020093445062785383,A,R06B9.6
C04F5.9,8.219520628154486,2.183876277538809,1.3614502434926072,0.00213925487509297,0.020128649757588553,A,C04F5.9
nhr-114,21.945422373367986,1.6783133705681843,0.9448548011731704,0.0021419357569935258,0.02013964171512133,A,Y45G5AM.1
F25B4.5,478.69755368999853,1.3965284034966627,0.734667588592157,0.002148028961849171,0.020182680026859464,A,F25B4.5
C35E7.6,62.72275679003108,-1.4826445210303905,0.7998544500291898,0.002153549056907464,0.020220276547014086,A,C35E7.6
C51E3.6,33.2459093115892,-1.18767646192079,0.5760047669285329,0.0021601603267176017,0.02026805820290215,A,C51E3.6
clec-63,582.3547460051271,1.268377610341451,0.6387137384390419,0.0021760170437045354,0.02040245839428323,A,F35C5.6
dhs-25,62.174518741338034,1.0878992998950894,0.5014771589063892,0.002188716883277007,0.020478268857308555,A,F09E10.3
klp-19,39.2400182339875,1.822363913292653,1.060494617022909,0.002204815119572081,0.020570822770192506,A,Y43F4B.6
Y51A2D.18,63.02450556906706,1.1924063535912472,0.5816457136285119,0.002201357418700247,0.020570822770192506,A,Y51A2D.18
Y17D7C.9,9.245409846316807,2.2001762480273364,1.391636126618412,0.0022048496315478622,0.020570822770192506,A,Y17D7C.9
maa-1,8.611325827052896,-1.7765564696853295,1.0265589215718323,0.0022180898009074475,0.020665953540435097,A,C18D11.2
lact-5,37.966883333233646,-1.235048892901838,0.6155489049395961,0.002222324774495917,0.020690931501845203,A,C33F10.7
T28D6.6,99.71658090614959,1.1130858299575295,0.5221410380685847,0.002228133661393513,0.020730518216487234,A,T28D6.6
oac-39,123.52178573329621,-2.3443817021828077,1.5894890029360735,0.0022432161290876613,0.020856270630358324,A,R02C2.3
pnc-1,78.27567622060387,1.0714397228419996,0.4917069296209284,0.0022537690957319797,0.020910579610157194,A,Y38C1AA.3
K03A11.5,38.00974788486831,-1.1249015441725962,0.532215364499877,0.0022531374034556627,0.020910579610157194,A,K03A11.5
nlp-48,103.84368242539793,-1.0342820961320323,0.4642341157196718,0.002258007375845054,0.020935313511142792,A,C38C10.6
F41C6.6,4.9815871339457924,-2.393404034262499,1.926307635353917,0.002277668548143281,0.021102908176742968,A,F41C6.6
str-20,9.45541027824585,-2.4081184533900615,1.7935059663130883,0.002283307679176425,0.02114044397813277,A,C05E4.2
drd-10,21.853006958533104,2.3828194654728585,1.69270845382234,0.0022910375128572086,0.021153171599293256,A,C33G8.3
cyp-32A1,18.816674097835858,-1.734435433688363,1.0021438873072148,0.0022983037056419835,0.021205554772638507,A,C26F1.2
M03D4.4,64.70359875202122,1.618906175624193,0.9147747268900036,0.002309442816620825,0.02127883851937001,A,M03D4.4
nlp-45,372.399258403557,-1.6712636111911354,0.954640827539688,0.0023087001055477827,0.02127883851937001,A,T01B6.4
fbxa-69,18.60916423436459,-1.4910701680667169,0.8185443401353032,0.002324367243760917,0.021386748779151935,A,F54B8.3
F28A10.13,4.07444902088973,-2.3885827923890717,1.7660279177598008,0.002351053180702439,0.021575619519622568,A,F28A10.13
snn-1,24.17637237938034,1.3111949355539685,0.6815162060493845,0.0023504917628205213,0.021575619519622568,A,Y38C1BA.2
nspd-7,4.478031229260116,2.333776620463917,1.611759469550879,0.0023513762898431986,0.021575619519622568,A,Y43C5A.1
Y60C6A.2,41.035770322600335,-2.383003687001601,1.9017790219633848,0.0023487499604209717,0.021575619519622568,A,Y60C6A.2
exo-3,7.213635073492698,2.274543282660799,1.5174755823947332,0.0023554057674075733,0.021582844038034708,A,R09B3.1
Y49F6B.2,32.88354628335401,1.031452947868035,0.46584257973422427,0.0023628855888598544,0.021636491561265545,A,Y49F6B.2
F44G3.10,5.205569675735387,2.3798545323063314,1.7401383221492088,0.002366832286047049,0.02165773543397279,A,F44G3.10
srt-64,3.456170488349937,2.381064284401042,1.8700027729485618,0.002385746332629137,0.021815815022406822,A,C03A7.9
M01H9.3,975.9414641707409,-1.1487854438207554,0.5566644940740515,0.0023922303279513076,0.02186009237223316,A,M01H9.3
